,artist,title,rating,url,chords,top_1,top_2,top_3
55,Neon Trees,ANIMAL,131.0,https://tabs.ultimate-guitar.com/n/neon_trees/animal_ver4_crd.htm,D A G A G D A G A G D A G D F#m G A D D A G A G D A G A D A G D F#m G A G G A G D A G D A Bm Bm D A G D D D A Bm G D A D F#m G A D,Bm Bm,D F#m,F#m G
56,Maroon 5,MISERY,210.0,https://tabs.ultimate-guitar.com/m/maroon_5/misery_crd.htm,C B C B Em C B Em C B Em C B Em C B Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G C B Em C B Em C B Em C B Em C B Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G C B Em G C B G B Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G Em Am D G,C B,Am D,D G
57,B.o.B Featuring Rivers Cuomo,MAGIC,6.0,https://tabs.ultimate-guitar.com/b/bob_dorough/three_is_a_magic_number_crd_1761209id_21082015date.htm,D G A G G G G| G G G G| G G G G G G G G G G G G G G G| G D G| G G G G|D G| G G G G| G G G G| G G G G G G G G A E G G G G| G G G G| G G G G G G G G A E G G G| G G G G G,A E,G|D G|,D G|
58,Lady Gaga,PAPARAZZI,209.0,https://tabs.ultimate-guitar.com/l/lady_gaga/paparazzi_ver2_crd.htm,Bm G Bm Bm G Em G D Em C G D Em C G D Em Bm G D Em C Bm G Bm Bm G Em G D Em C G D Em C G D Em Bm G D Em C Bm Bm Em G D Em C G D Em C G D Em Bm G D Em C,D Em,Em C,G D
59,New Boyz Featuring Ray J,TIE ME DOWN,17.0,https://tabs.ultimate-guitar.com/l/lcd_soundsystem/new_york_i_love_you_but_youre_bringing_me_down_acoustic_crd.htm,F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F Dm DmM7 F,Dm DmM7,DmM7 F,F Dm
60,Nicki Minaj,YOUR LOVE,12.0,https://tabs.ultimate-guitar.com/n/nicki_minaj/your_love_crd.htm,D A EM A D A Em A D A Em A D A Em A D A Em A D A Em A D A Em A D A Em A D A Em A D A Em A D A Em A,EM A,A Em,A EM
61,Miley Cyrus,PARTY IN THE U.S.A.,195.0,https://tabs.ultimate-guitar.com/m/miley_cyrus/party_in_the_usa_ver10_crd.htm,C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G Am G Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G Am G Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G Em Am Em Am Em Am F G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G C Em Am G,C Em,F G,G C
62,Chris Brown Featuring Tyga & Kevin McCall,DEUCES,15.0,https://tabs.ultimate-guitar.com/c/chris_brown/deuces_crd.htm,Em Em7 Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Bm Am Em Bm Am Em Bm Am G D Em Em7 Em Bm Am G D,G D,Am G,Bm Am
63,Britney Spears,3,7.0,https://tabs.ultimate-guitar.com/b/britney_spears/3_ver3_crd_923698id_22022010date.htm,G# Fm Eb C# C F Bbm C#--Eb-Fm-C#--C- Fm Eb C# Fm Eb C# Fm--Eb-C#- F Eb Bbm F Eb Bbm C# Eb Fm C# Eb Fm C# Eb Fm C# C F Eb Bbm F Eb Bbm C# Eb Fm C# Eb Fm C# Eb Fm C# Eb Fm C# Eb Fm C# Eb Fm C# Eb Fm C# Eb Fm C,Fm C,Bbm C#--Eb-Fm-C#--C-,Fm--Eb-C#- F
64,Shontelle,IMPOSSIBLE,202.0,https://tabs.ultimate-guitar.com/s/shontelle/impossible_crd.htm,Em G D C Em G D C C D Em Dsus4 Em G D C Em G D C Em G D C Em G D C Em G D C C D Em Dsus4 Em G D C Em G D C Em G D C Em G D C D C Em G D C Em G D C Em G D C Em G D C Em G D C D C D C Em G D C,Em Dsus4,Dsus4 Em,Em G
65,"Drake Featuring Kanye West, Lil Wayne & Eminem",FOREVER,7.0,https://tabs.ultimate-guitar.com/d/drake/forever_crd.htm,Am G F Am G F Am Am Am A F-cking Am Am,A F-cking,G F,Am A
66,Boys Like Girls Featuring Taylor Swift,TWO IS BETTER THAN ONE,171.0,https://tabs.ultimate-guitar.com/b/boys_like_girls/two_is_better_than_one_crd_867556id_31082009date.htm,C C Am F G C C Am F G C F G F G F G Am G F Am G C C Am F G C Am F G F G F G F G Am G F Am G F G-Am G-F G C Am F F G F G F G Am G F F G F G F G Am G F Am G C Am F G C,G-Am G-F,F G-Am,C Am
67,3OH!3 Featuring Ke$ha,MY FIRST KISS,12.0,https://tabs.ultimate-guitar.com/0-9/3oh3/my_first_kiss_crd.htm,Em D C Am G Em Em Em Em Em Em Em D G C Em D G C Em D C Am Em D C Am Em D C Am Em D C Am Em Em Em Em Em D G C Em D G C Em D C Am Em D C Am Em D C Am Em D C Am Em Em Em Em D C Am Em D C Am Em D C Am Em D C Am Em,C Am,G C,D G
68,Kelly Clarkson,ALREADY GONE,98.0,https://tabs.ultimate-guitar.com/k/kelly_clarkson/already_gone_ver2_crd.htm,G D/F# Em Cadd9 Am C G D/F# Em Cadd9 G D/F# Em Cadd9 Am C G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 Am C G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9 G D/F# Em Cadd9,Am C,D/F# Em,C G
69,OneRepublic,SECRETS,377.0,https://tabs.ultimate-guitar.com/o/onerepublic/secrets_ver2_crd.htm,C Em/B Am F C Em/B Am F C Em/B Am F F C Em/B Am F C Em/B Am F C Em/B Am F C Em/B Am F C Em/B Am F C Em/B Am F C Em/B Am F C Em/B Am F F C Em/B Am F C Em/B Am F F,Em/B Am,C Em/B,Am F
70,Selena Gomez & The Scene,NATURALLY,92.0,https://tabs.ultimate-guitar.com/s/selena_gomez/naturally_ver2_crd.htm,"Am F C G, Em Em C D Em Em C D Em C D Em G C D Em Em C G D Em C G D Em C G D Em C G D Em Em C D Em C D Em G C D Em Em C G D Em C G D Em C G D Em C G D C D Em G C D Em Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D",Am F,F C,"C G,"
71,Sugarland,STUCK LIKE GLUE,82.0,https://tabs.ultimate-guitar.com/s/sugarland/stuck_like_glue_crd.htm,G D C G D C G D C G D C G D C G D C Am D G D C G D C G D C Am C D G D C G D C G D C G D C G D C G D C Am D G D C G D C G D C Am C D G D C G D C G D C G D C G D C G D C G D C G D C G D C(stop) G D C G D C G D C Am C D G D C G D C G D C G D C,C(stop) G,C Am,D C(stop)
72,Usher,THERE GOES MY BABY,12.0,https://tabs.ultimate-guitar.com/u/usher/there_goes_my_baby_ver2_crd.htm,"A, F, G, Am, C A, F, F, G A, F, G, G A, F, F, G F, F, G, G A F F G A F G G A F F G F G A F F G A F G G A F F G F G A F F G A F G G A F F G F G Am C F F Am C F G","Am, C",Am C,"G, Am,"
73,Taylor Swift,TODAY WAS A FAIRYTALE,106.0,https://tabs.ultimate-guitar.com/t/taylor_swift/today_was_a_fairytale_ver3_crd.htm,Dsus4 D Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4/D/Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4/D/Dsus4 Em D C D Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4/D/Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4/D/Dsus4 Em D C D Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 Em D C D Em D C D G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G Cadd9 Em7 Dsus4 G,Dsus4/D/Dsus4 Em,C D,Em D
74,Beyonce,SWEET DREAMS,47.0,https://tabs.ultimate-guitar.com/tab/910769,Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Am G Em F Em F,Am G,Em F,G Em
75,Kings Of Leon,USE SOMEBODY,1060.0,https://tabs.ultimate-guitar.com/k/kings_of_leon/use_somebody_ver3_crd.htm,C C/E F F C C/E F F C C/E F F C C/E F F C C/E F C C/E F Am C F Am C F C C/E F C C/E F Am C F Am C F C C/E F C C/E F C C/E F C C/E F Am C F Am C F C C/E F C C/E F C C/E F C C/E F D F# C C/E F C C/E F C C/E F C C/E F C C/E F,D F#,Am C,C C/E
76,Carrie Underwood,UNDO IT,68.0,https://tabs.ultimate-guitar.com/c/carrie_underwood/undo_it_crd.htm,Am C G D F Em Am C G D Am C G D Am C G D Am C G D F Em G Am G D Am G D Am C G D Am C G D Am C G D Am C G D Am C G D F Em G Am G D Am G D Am C G D Am C G D F G Am F Em G C Am G D G Am G Am G Am G Am C G Am G D Am G D G Am G Am G Am G Am C G,F Em,D F,Am C
77,Lil Wayne Featuring Drake,RIGHT ABOVE IT,3.0,https://tabs.ultimate-guitar.com/l/lil_wayne/right_above_it_crd.htm,Em Am F,,,
78,Miranda Lambert,THE HOUSE THAT BUILT ME,294.0,https://tabs.ultimate-guitar.com/m/miranda_lambert/the_house_that_built_me_ver4_crd.htm,C G F C C G C C Em F C G C Em F C G F C Dm C F Am F C F C G C C Em F F C G F C Dm C F Am F C F C G C Am C Dm F G F C Dm C F Am F C F C G F C Dm G C,Em F,F Am,Am F
79,The Band Perry,IF I DIE YOUNG,577.0,https://tabs.ultimate-guitar.com/t/the_band_perry/if_i_die_young_ver2_crd.htm,G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D D6add9/A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A G D A D6add9/A G D A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A D6add9/A G D A G D,A G,A D6add9/A,G D
80,Paramore,THE ONLY EXCEPTION,3521.0,https://tabs.ultimate-guitar.com/p/paramore/the_only_exception_crd.htm,G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 Am G D Am G D Am G D Am G D C G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 G Dm Cmaj7 F C G F C G,F C,G D,D Am
81,Lady Antebellum,AMERICAN HONEY,120.0,https://tabs.ultimate-guitar.com/l/lady_antebellum/american_honey_ver2_crd.htm,C C C C C Am7 Fmaj7 Dm7 C C Am7 Fmaj7 Dm7 C F C Am G5 F C G5 F C Am G5 F C C Am7 Fmaj7 Dm7 C F C Am G5 F C G5 F C Am G5 F C Am G5 F F C Dm7 C F C Am G5 F C G5 F C Am G5 F C G F C Am G5 F C C,Am7 Fmaj7,Fmaj7 Dm7,C G
82,Sara Bareilles,KING OF ANYTHING,146.0,https://tabs.ultimate-guitar.com/s/sara_bareilles/king_of_anything_ver6_crd.htm,"F G C/E E!, C/E E A D G B E E A D G B E C C/E Dm Am F G Em C Dm Am F C Dm Am F C Dm Am F C Dm Am F C Dm Am F Dm F Am G Am F C G Am F C/E G C Dm Am F C Dm Am F C Dm Am F C Dm Am F C Dm Am F Am F C G Am F C/E G G Dm Am F G Dm Dm Em F G C Dm Am F Am F C G Am F C G Am F C G Am F C/E G C Dm Am F G",A D,E A,B E
83,Daughtry,LIFE AFTER YOU,89.0,https://tabs.ultimate-guitar.com/c/chris_daughtry/life_after_you_crd.htm,Dm A# F C Dm A# F C G A# G A# C A# F C Dm A# F C A# F C Dm A# C Dm A# C Dm Dm A# F C Dm A# F C Dm A# F C G A# G A# C A# F C Dm A# F C A# F C Dm A# C Dm A# C Dm Dm A# F C Dm A# F C C A# F C Dm A# F C A# F C Dm A# F C C A# F C Dm A# C Dm A# C A# A# F C A# F C A# F C A# F C F,G A#,F C,A# F
84,Uncle Kracker,SMILE,66.0,https://tabs.ultimate-guitar.com/u/uncle_kracker/smile_crd.htm,"E F#m A E F#m A E F#m A E F#m A B A F#m A B A F#m E B A F#m E B A F#m E B C#m A E B A F#m E E, F#m, A E F#m A B A F#m A B A F#m E B A F#m E B A F#m E B C#m A E B A F#m C#m C#m B F# C#m B F# A B E F#m A E F#m A E B A F#m E B A F#m E B C#m A E B A E F#m A","E, F#m,",F# C#m,B F#
85,Alicia Keys,TRY SLEEPING WITH A BROKEN HEART,21.0,https://tabs.ultimate-guitar.com/a/alicia_keys/try_sleeping_with_a_broken_heart_crd.htm,A B E A B E A B E A A/G# F#m B E A A/G# F#m B E A A/G# F#m B E A A/G# F#m B E A A B E A B E A B E A B E A F#m A/G# A B F#m A/G# A B A/C# D#/B E A,A/C# D#/B,A/G# F#m,D#/B E
86,Jerrod Niemann,"LOVER, LOVER",22.0,https://tabs.ultimate-guitar.com/j/jerrod_niemann/lover_lover_ver3_crd.htm,E A E A E A E A E A E A E A E A E E A A E E A A E E A A E E A A E E A A E E A A E E A A E E A A E E A A E E A A E,A E,E A,A A
