,artist,title,rating,url,chords,top_1,top_2,top_3
54,Carrie Underwood,GOOD GIRL,65.0,https://tabs.ultimate-guitar.com/c/carrie_underwood/good_girl_crd.htm,Am D C G F Am D C G Am D C G Am D C G Am D C G Am D C G Am D C G Am D C G Am D C G Am F C G F C G F C G F G Am C G Am C G Am C G Am C G Am D C G Am D C G Am D C G Am D C G Am D C G Am D C G Am D C G Am F C G F C G F C G F G Am C G Am C G Am C G Am C Am G Am C G Am C G F C G F C G F C G F G F C G Am F C G F C G Am F G Am C G Am C G,Am D,D C,C G
55,Little Big Town,PONTOON,69.0,https://tabs.ultimate-guitar.com/l/little_big_town/pontoon_crd.htm,A A D A A D A A D A E A A D A D D A A E| A A A A D A E A,A E,E A,E| A
56,The Lumineers,HO HEY,3157.0,https://tabs.ultimate-guitar.com/t/the_lumineers/ho_hey_crd.htm,F/C C F/C C F/C C C F/C C C F/C C C F/C C C F/C Am Am G F/C C F/C C C F/C C C F/C C C F/C C C Am Am G F/C C Am G C Am G F/C C F/C C F/C C F/C C F/C C F/C C C F/C C C F/C C C Am G F/C C Am G F/C C Am G C Am G C F/C C G C F/C C Gsus G F/C C G C Am G C Am G F/C C F/C C F/C C F/C C,Gsus G,Am G,C Gsus
57,Coldplay,PARADISE,372.0,https://tabs.ultimate-guitar.com/c/coldplay/paradise_ver3_crd.htm,Bb C Dm F Bb C Dm F Bb C Dm F Bb F C Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm F Dm C Gm F Dm C Gm Bb F C Gm Bb F C Gm F Dm C Gm F Dm C Gm F Dm C Gm F Dm C Bb F F C Bb F Bb F C Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Bb C Dm F Bb C Dm F Bb C Dm F Bb F C Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Gm Bb F C Bb C C Dm B Dm,B Dm,Dm B,C Gm
58,Carrie Underwood,BLOWN AWAY,321.0,https://tabs.ultimate-guitar.com/c/carrie_underwood/blown_away_crd.htm,Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em G D Em,G D,Em G,D Em
59,Adele,ROLLING IN THE DEEP,852.0,https://tabs.ultimate-guitar.com/a/adele/rolling_in_the_deep_ver4_crd.htm,Am Em G Em G Am Em G Em G Am Em G Em G Am Em G Em G F G Em F F G Em E7 Am G F G Am G F G Am Em G Em G Am Em G Em G F G Em F F G Em E7 Am G F G Am G F G Am G F G Am G F G Am Em G Em G Am Em G Em G Am G F G Am G Am G F G Am G F G Am G F G Am G F G Am,Em E7,E7 Am,F G
60,Usher,CLIMAX,17.0,https://tabs.ultimate-guitar.com/u/usher/climax_ver2_crd.htm,F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C Am Em,C Am,F C,Am Em
61,Nicki Minaj,POUND THE ALARM,9.0,https://tabs.ultimate-guitar.com/n/nicki_minaj/pound_the_alarm_crd.htm,Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D,Em C,G D,C G
62,Kenny Chesney,COME OVER,107.0,https://tabs.ultimate-guitar.com/k/kenny_chesney/come_over_ver3_crd.htm,Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G Am Fmaj7 C G,Fmaj7 C,C G,Am Fmaj7
63,Trey Songz,HEART ATTACK,10.0,https://tabs.ultimate-guitar.com/t/trey_songz/heart_attack_crd.htm,Em G D C Em G D C,Em G,G D,D C
64,Kirko Bangz,DRANK IN MY CUP,3.0,https://tabs.ultimate-guitar.com/k/kirko_bangz/drank_in_my_cup_crd.htm,Am C G D Am C G D Am C G D Am C G D Am C G D,G D,C G,Am C
65,B.o.B,SO GOOD,20.0,https://tabs.ultimate-guitar.com/b/b_o_b/so_good_crd_1133245id_24022012date.htm,Am Em F C Am Em F C Am Em F C Am Em F C Am Em F C D F C Am G F C Am G F C Am G D F C G F C G Am Em F C Am Em F C Am Em F C Am Em F C D F C G F C G F C G F C G D,Am Em,G D,F C
66,Train,50 WAYS TO SAY GOODBYE,220.0,https://tabs.ultimate-guitar.com/t/train/50_ways_to_say_goodbye_ver5_crd.htm,Bm Em A D G Em F# Bm Em A D G Em F# Bm Em A D G Em F# G D A Bm A G D C# F# G D A Bm A G D F# Bm Em A D G Em F# Bm Em A D G Em F# Bm Em A D G Em F# G D A Bm A G D C# F# G D A Bm A G D F# Bm Em A D G Em F# F A G A G F# F# G D A Bm A G D C# F# G D A Bm A G D F# G D A Bm A G D C# F# G D A Bm A G D F# F# D A G D A,F# F,C# F#,D C#
67,Toby Keith,RED SOLO CUP,99.0,https://tabs.ultimate-guitar.com/t/toby_keith/red_solo_cup_crd.htm,G:320033 D:XX0232 Am:X02210 A:X02220 Bm:X24432 E:022100 G D~ G Am D G G Am D G G Am D G Am D G Am D G G Am D G G Am D G Am D G Am D G G Am D G A Bm E A Bm E,A:X02220 Bm:X24432,Am:X02210 A:X02220,G:320033 D:XX0232
68,Selena Gomez & The Scene,LOVE YOU LIKE A LOVE SONG,171.0,https://tabs.ultimate-guitar.com/s/selena_gomez/love_you_like_a_love_song_ver2_crd.htm,Am Dm G C F Dm E Am Dm G C F Dm E Am Dm G C F Dm E Am Am Dm G C F Dm E Am Am Dm G C F Dm E Am Dm G C F Dm E Am Dm G C F Dm E Am Am Dm G C F Dm E Am Am Dm G C F Dm E Am Dm G C F Dm E Am Am Dm G C F Dm E Am,G C,C F,E Am
69,Chris Brown,TURN UP THE MUSIC,6.0,https://tabs.ultimate-guitar.com/c/chris_brown/turn_up_the_music_crd.htm,Em Em Em Em Em Em Em Em C Em C Em C Em C Em C Em C Em C Em C Em C Em C Em Em Em Em Em Em Em Em C Em C Em C Em C Em C Em C Em C Em C Em Em C Em C Em Em Em Em Em Em Em Em C Em C Em C Em C Em C Em C Em C Em C Em Em Em Em Em Em Em Em Em Em,Em C,C Em,Em Em
70,Ke$ha,DIE YOUNG,73.0,https://tabs.ultimate-guitar.com/k/keha/die_young_ver2_crd.htm,Bm A D G Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm A D G Bm Bm A D G Bm A D G Bm A D G Bm,D G,A D,Bm A
71,T-Pain Featuring Wiz Khalifa & Lily Allen,5 O'CLOCK,11.0,https://tabs.ultimate-guitar.com/t/t-pain/5_oclock_crd.htm,D F#m C G D F#m C G,F#m C,C G,D F#m
72,Christina Perri,A THOUSAND YEARS,1792.0,https://tabs.ultimate-guitar.com/c/christina_perri/a_thousand_years_ver10_crd.htm,G D E D C G D C G Em D C G Em D C Em D G Em C D C G Em D C G Em D C Em D G Em C D G Em C D C Em D C Em D G Em C D G Em C D,G Em,D E,E D
73,Jason Aldean,TAKE A LITTLE RIDE,48.0,https://tabs.ultimate-guitar.com/j/jason_aldean/take_a_little_ride_crd.htm,E G D A E G D A E G D A E G D A E G D E G D A E G D A E G D A E G D A A E G D A E G D A E G D A E G D A E G D A E G D E G D A E G D A E G D A E G D A A E G D A E G D A E G D A E G D A E G D A E G D A A E G D A E G D A E G D A,E G,G D,D A
74,Rihanna,YOU DA ONE,32.0,https://tabs.ultimate-guitar.com/r/rihanna/you_da_one_crd.htm,G D Em G# D# Fm G D G D G D G D Em G D Em G D G D G D Em D G D G D G D Em G D Em G D G D G D Em D G D Em G D G D Em G D Em G D G D G D Em D G D,D# Fm,G# D#,Em G#
75,Imagine Dragons,IT'S TIME,527.0,https://tabs.ultimate-guitar.com/i/imagine_dragons/its_time_ver2_crd.htm,D A Bm Bm G D A Bm G G D Bm Em G D A Bm G D A Bm Bm G D A Bm G G D Bm Em G G D Bm Em G G Bm A G Em G Bm A G Em G G Bm A G Em G G D D D D,D A,Em G,A Bm
76,Luke Bryan,I DON'T WANT THIS NIGHT TO END,108.0,https://tabs.ultimate-guitar.com/l/luke_bryan/i_dont_want_this_night_to_end_ver2_crd.htm,Am G F Am G F Am G F Am G F C G F C G F Am G F Am G F Am G F Am G F Am G F C G F C G F Am G F Am G F C G F C G F C G F Am G F Am G F Am G F,G F,Am G,C G
77,Rihanna,DIAMONDS,165.0,https://tabs.ultimate-guitar.com/r/rihanna/diamonds_crd.htm,G Bm A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G G Bm A A G Bm A A G Bm A G Bm A A G Bm A A G Bm A A G G Bm A A G G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G Bm A A G G Bm A A G,G Bm,Bm A,A G
78,Lee Brice,HARD TO LOVE,175.0,https://tabs.ultimate-guitar.com/l/lee_brice/hard_to_love_crd.htm,C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C G Em D C D Em D/F# C G Em D C G Em D C G Em D,D/F# C,Em D,Em D/F#
79,Kip Moore,SOMETHIN' 'BOUT A TRUCK,67.0,https://tabs.ultimate-guitar.com/k/kip_moore/somethin_bout_a_truck_crd.htm,B F# E G# B E B F# B B E B F# B E B F# B B E B F# B E B F# B B E B F# B E B F# B B E B F# B E B F# B B G# E E B F# B G# E E B F# B B E B F# B E B F# B B G# E E B F# B G# E E B F# B B F# B,G# E,B F#,F# B
80,Miguel,ADORN,22.0,https://tabs.ultimate-guitar.com/m/miguel/adorn_crd.htm,G A Bm7 G A Bm7 G A Bm7 G A Bm7 Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7 G A Bm7,G A,A Bm7,Bm7 G
81,Jason Aldean,FLY OVER STATES,73.0,https://tabs.ultimate-guitar.com/j/jason_aldean/fly_over_states_ver4_crd.htm,Gadd9 G Gadd9 G Bm C Am G Bm C Am D Em C G D B7 Em C D C G Bm C Am D Em C G D B7 Em C D C Em B7 Em C G D B7 Em C D C G Em Em C G D B7 Em C G D Em C G D,Gadd9 G,B7 Em,G Bm
82,Eli Young Band,EVEN IF IT BREAKS YOUR HEART,146.0,https://tabs.ultimate-guitar.com/e/eli_young_band/even_if_it_breaks_your_heart_ver2_crd.htm,"Em, D, G, Cadd9, G, D Em D G Cadd9 G D Em D G Cadd9 G D Cadd9 G Em D Cadd9 G Em D Cadd9 G Em D Cadd9 G D G Em, D, G, Cadd9, G, D Em D G Cadd9 G D Em D G Cadd9 G D Cadd9 G Em D Cadd9 G Em D Cadd9 G Em D Cadd9 G D G Em, D, G, Cadd9, G, D Em D G Cadd9 G D Em D G Cadd9 G D Cadd9 G Em D Cadd9 G Em D Cadd9 G Em D Cadd9 G D G Cadd9 G Em D Cadd9 G Em D Cadd9 G Em D Cadd9 G D G Cadd9 G D G","Em, D,","Cadd9, G,","G, Cadd9,"
83,Linkin Park,BURN IT DOWN,133.0,https://tabs.ultimate-guitar.com/l/linkin_park/burn_it_down_ver4_crd.htm,F Am G)2x Dm F Am G Dm F Am G Dm F Am G Dm F C G Dm F C G Dm Dm F Am G Dm F Am G Dm F Am G Dm F Am G Dm F Am G Dm F C G Dm F C G Dm F Am G Dm F Am G Dm F Am G Dm F C G Dm F C G Dm F C G Dm F C G Dm F Am G Dm F Am G,Am G)2x,Am G,C G
