,artist,title,rating,url,chords,top_1,top_2,top_3
62,Britney Spears,PIECE OF ME,7.0,https://tabs.ultimate-guitar.com/b/britney_spears/piece_of_me_acoustic_crd.htm,C# E B F# Ab C#m C# E B F# Ab C#m C# E B F# C# E B C# Ab C# E B C# Ab C# E B F# C# E B F# C# E B F# C# E B C# Ab) C# E B F# C#m E B C# Ab C# E B F#,Ab C#m,E B,B F#
63,Rick Ross Featuring T-Pain,THE BOSS,4.0,https://tabs.ultimate-guitar.com/r/rick_ross/sanctified_crd.htm,A Amaj7 A7 D Dm Bm7 C#m Bm7 C#m Bm7 A Amaj7 A7 D Dm Bm7 C#m D,A Amaj7,Amaj7 A7,A7 D
64,Kid Rock,ALL SUMMER LONG,367.0,https://tabs.ultimate-guitar.com/k/kid_rock/all_summer_long_crd.htm,D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G D C G,C G,D C,G D
65,Trey Songz,CAN'T HELP BUT WAIT,6.0,https://tabs.ultimate-guitar.com/t/trey_songz/cant_help_but_wait_crd.htm,C Am Em C Am Em C Am Em C Am Em F Em F B C Am Em C Am Em C Am Em Am Am Em C F Em D B F Em D C,D B,F B,B F
66,Gavin DeGraw,IN LOVE WITH A GIRL,44.0,https://tabs.ultimate-guitar.com/g/gavin_degraw/in_love_with_a_girl_crd.htm,Em G A Em G A Em G A G A B A Em G A Em G A Em G A G A B C G B Em C G B Em C G B Em C G B Em C G B Em C G B Em C B Em A C B Em A C B Em A C B,B Em,G A,C G
67,The Game Featuring Lil Wayne,MY LIFE,3.0,https://tabs.ultimate-guitar.com/t/the_game/my_life_crd.htm,Em Am C C G Em Am C C A G Em Am C C G Em G,A G,Em Am,G Em
68,Keyshia Cole,I REMEMBER,4.0,https://tabs.ultimate-guitar.com/k/keyshia_cole/i_remember_crd.htm,Ebmaj7 Cm7 Abmaj9 Fm9 Ebmaj7 Cm7 Abmaj9 Fm9 Ebmaj7 Cmaj7 Abmaj9 Fm9 Ebmaj7 Cm9 Abmaj9 Fm9 Cm7 Bbm7 Abmaj7 Bb7 B7 Emaj7 C#m9 Amaj9 F#m9 Emaj7 C#m9 Amaj9 F#m9 Emaj7 C#m7 Amaj9 F#m9 Emaj7,Abmaj7 Bb7,Bb7 B7,Bbm7 Abmaj7
69,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,MRS. OFFICER,4.0,https://tabs.ultimate-guitar.com/l/lil_wayne/mrs_officer_crd.htm,F G C F G C F G C G G C,G C,F G,C F
70,Miley Cyrus,7 THINGS,20.0,https://tabs.ultimate-guitar.com/m/miley_cyrus/7_things_ver3_crd.htm,E5 E/D# Emaj7 C#5 B5 A5 E5 E5 E/D# C#5 B5 A5 B5 C#5 A5 B5 C#5 E5 Emaj7 C#5 B5 A5 B5 E5 Emaj7 C#5 B5 A5 B5 E5 Emaj7 C#5 B5 A5 B5 A5 B5 E5 E5 E/D# C#5 B5 A5 B5 C#5 A5 B5 C#5 E5 Emaj7 C#5 B5 A5 B5 E5 Emaj7 C#5 B5 A5 B5 A5 B5 E5 E/D# C#5 B5 E5 Emaj7 C#5 B5 A5 B5 E5 Emaj7 C#5 B5 A5 B5 A5 B5 E5 A5 B5 C#5 B5 B5,E5 E/D#,Emaj7 C#5,E5 Emaj7
71,Trace Adkins,YOU'RE GONNA MISS THIS,55.0,https://tabs.ultimate-guitar.com/t/trace_adkins/youre_gonna_miss_this_ver2_crd.htm,C G/B C G/B C Em D C G/B C G/B C Em D C G/B C G/B C Em D Am C D G D/F# Am C D G D/F# B7 Em D C C G/B C G C G/B C G/B C Em D C G/B C G/B C Em D Am C D G D/F# Am C D G D/F# B7 Em D C G C G/B C Em D C G/B Am G D/F# Am C D G D/F# B7 Em D C G D/F# Am C D C G/B C G/B C Em D,D/F# B7,G D/F#,B7 Em
72,Gavin Rossdale,LOVE REMAINS THE SAME,52.0,https://tabs.ultimate-guitar.com/g/gavin_rossdale/love_remains_the_same_ver2_crd.htm,D A4 G D A4 G Em G D A Em G D A Em G D Dsus2 C G D A4 G D A4 G Em G D A Em G D A Em G F Gm F C D A G Em A4 Em G D A Em G D A Em G D A4 Em G D A4 Em G D Dsus2 D C D Dsus2 D C Bm,F Gm,Gm F,C Bm
73,Daughtry,FEELS LIKE TONIGHT,37.0,https://tabs.ultimate-guitar.com/c/chris_daughtry/feels_like_tonight_ver2_crd.htm,G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C G D Em C Em G C D Em G C Em G C D Em G C Em G C D Em G C G D Em C G D Em C G D Em C G D Em C G D Em C,D Em,G D,Em C
74,Timbaland Featuring Keri Hilson,THE WAY I ARE,4.0,https://tabs.ultimate-guitar.com/t/timbaland/way_i_are_crd.htm,G#5 D#5 C#5 A#5 F#5 A#5 F#5 G#5 G#5 F#5 G#5 F#5 B5 G#5 D#5 C#5 A#5 F#5 B5,D#5 C#5,C#5 A#5,A#5 F#5
75,Saving Abel,ADDICTED,45.0,https://tabs.ultimate-guitar.com/s/saving_abel/addicted_acoustic_crd.htm,"Bb,C F,G Bb&amp;C F&amp;G Dm C G Bb(barr) C Dm C G Bb C Dm C Dm C Dm C Bb C D D F G D D F G D D F G D F G Dm C G F(barr) G(barr) Dm C G F(barr) G(barr) Dm C Dm C Dm C Bb C(barr) D(barr) D F G D D F G D D F G D Dm C G F(barr) G(barr) Dm C G F(barr) G(barr) Dm C G F(barr) G(barr) Dm C G F(barr)G(barr) Dm C G Bb C Dm C G F(barr) G(barr) Dm C G F(barr)G(barr) Dm C G F Dm C G F(barr) F G D F G D F G D F G D(ring)","F,G Bb&amp;C","Bb,C F,G",Bb&amp;C F&amp;G
76,Santana Featuring Chad Kroeger,INTO THE NIGHT,106.0,https://tabs.ultimate-guitar.com/c/carlos_santana/into_the_night_crd.htm,Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D Am C G D,G D,C G,Am C
77,Keyshia Cole,HEAVEN SENT,9.0,https://tabs.ultimate-guitar.com/k/keyshia_cole/heaven_sent_crd.htm,Bb Am7 C Dm Am7&lt; Bb Am7 C Dm Bb Am7 C} Dm7 Am7&lt;&lt; Bb Am7 C Dm Bb Am7 C} Dm Am7&lt;&lt;&lt; Bb Am7 C Dm7 Bb Am7 C Dm7 Bb Am7 C Dm7 Bb Am7 C Dm Am7 Bb Am7 C Dm Bb Am7 C Dm Am7 Bb Am7 C Dm Bb Bb Am7 C Dm Am7 Bb Am7 C Dm,Dm7 Am7&lt;&lt;,Dm Am7&lt;,C} Dm7
